corp_label,entity_type,group,corp_code,corp_name,bsns_year,reprt_code,reprt_nm,accounting_std_inferred,avrg_cnwk_sdytrn,cnttk_abacpt_labrr_co,cnttk_co,corp_cls,fo_bbm,fyer_salary_totamt,inference_rule,jan_salary_am,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,reform_bfe_emp_co_rgllbr,rgllbr_abacpt_labrr_co,rgllbr_co,rm,sexdstn,sm,stlm_dt,value_source,source_endpoint,source_params,rcept_no,rcept_no_source,fetched_at,status,call_id,raw_path,raw_sha256,data_age_days
ABL생명보험,생보,보험자회사,00148391,에이비엘생명보험,2022,11011,사업보고서,IFRS4,19.7,-,12,E,전사,"41,646,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","99,000,000",-,-,-,-,411,-,남,423,2022-12-31,api,empSttus,"{""bsns_year"": ""2022"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20230814002562,api_row,2026-08-31T16:06:51+09:00,000,run_20260831_152517_1120,raw/empSttus/00148391_2022_11011.json,fa296280f07276cb462756b08681e56c2c0401dbe783d211dfbe38522cfcddc0,11
ABL생명보험,생보,보험자회사,00148391,에이비엘생명보험,2022,11011,사업보고서,IFRS4,19.5,-,4,E,전사,"26,446,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","77,000,000",-,-,-,-,341,-,여,345,2022-12-31,api,empSttus,"{""bsns_year"": ""2022"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20230814002562,api_row,2026-08-31T16:06:51+09:00,000,run_20260831_152517_1120,raw/empSttus/00148391_2022_11011.json,fa296280f07276cb462756b08681e56c2c0401dbe783d211dfbe38522cfcddc0,11
ABL생명보험,생보,보험자회사,00148391,에이비엘생명보험,2023,11011,사업보고서,IFRS17,20,-,14,E,전사,"38,741,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","97,000,000",-,-,-,-,385,-,남,399,2023-12-31,api,empSttus,"{""bsns_year"": ""2023"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20240430000559,api_row,2026-08-31T16:07:01+09:00,000,run_20260831_152517_1129,raw/empSttus/00148391_2023_11011.json,95976d36abb3224edac04dcfddcedb62fc12ea020a38533ffd86150b84c9daa1,11
ABL생명보험,생보,보험자회사,00148391,에이비엘생명보험,2023,11011,사업보고서,IFRS17,19,-,5,E,전사,"29,509,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","82,000,000",-,-,-,-,355,-,여,360,2023-12-31,api,empSttus,"{""bsns_year"": ""2023"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20240430000559,api_row,2026-08-31T16:07:01+09:00,000,run_20260831_152517_1129,raw/empSttus/00148391_2023_11011.json,95976d36abb3224edac04dcfddcedb62fc12ea020a38533ffd86150b84c9daa1,11
ABL생명보험,생보,보험자회사,00148391,에이비엘생명보험,2024,11011,사업보고서,IFRS17,18,-,15,E,전사,"40,037,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","104,000,000",-,-,-,-,367,-,남,382,2024-12-31,api,empSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20250514001000,api_row,2026-08-31T16:07:30+09:00,000,run_20260831_152517_1138,raw/empSttus/00148391_2024_11011.json,d44a62c8324bc6fb7ed257d4d38324604cb6751c101e9fa45eb780db482299bc,11
ABL생명보험,생보,보험자회사,00148391,에이비엘생명보험,2024,11011,사업보고서,IFRS17,19,-,10,E,전사,"31,196,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","84,000,000",-,-,-,-,360,-,여,370,2024-12-31,api,empSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20250514001000,api_row,2026-08-31T16:07:30+09:00,000,run_20260831_152517_1138,raw/empSttus/00148391_2024_11011.json,d44a62c8324bc6fb7ed257d4d38324604cb6751c101e9fa45eb780db482299bc,11
ABL생명보험,생보,보험자회사,00148391,에이비엘생명보험,2025,11011,사업보고서,IFRS17,18,-,17,E,전사,"46,992,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","126,000,000",-,-,-,-,355,-,남,372,2025-12-31,api,empSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20260331003080,api_row,2026-08-31T16:07:45+09:00,000,run_20260831_152517_1146,raw/empSttus/00148391_2025_11011.json,02d583447d5a8308ef302b190b86b4e7521561104f697964f287a0d6711a3d63,11
ABL생명보험,생보,보험자회사,00148391,에이비엘생명보험,2025,11011,사업보고서,IFRS17,19,-,12,E,전사,"40,556,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","105,000,000",-,-,-,-,373,-,여,385,2025-12-31,api,empSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20260331003080,api_row,2026-08-31T16:07:45+09:00,000,run_20260831_152517_1146,raw/empSttus/00148391_2025_11011.json,02d583447d5a8308ef302b190b86b4e7521561104f697964f287a0d6711a3d63,11
ABL생명보험,생보,보험자회사,00148391,에이비엘생명보험,2025,11012,반기보고서,IFRS17,18,-,15,E,전사,"22,932,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","61,000,000",-,-,-,-,359,-,남,374,2025-06-30,api,empSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00148391"", ""reprt_code"": ""11012""}",20250829002137,api_row,2026-08-31T16:08:10+09:00,000,run_20260831_152517_1155,raw/empSttus/00148391_2025_11012.json,5173147afa9a4bb5c6779edbf06c9d324752c970f2d74c984cd14c90b2727d5a,11
ABL생명보험,생보,보험자회사,00148391,에이비엘생명보험,2025,11012,반기보고서,IFRS17,19,-,11,E,전사,"20,703,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","55,000,000",-,-,-,-,367,-,여,378,2025-06-30,api,empSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00148391"", ""reprt_code"": ""11012""}",20250829002137,api_row,2026-08-31T16:08:10+09:00,000,run_20260831_152517_1155,raw/empSttus/00148391_2025_11012.json,5173147afa9a4bb5c6779edbf06c9d324752c970f2d74c984cd14c90b2727d5a,11
ABL생명보험,생보,보험자회사,00148391,에이비엘생명보험,2026,11012,반기보고서,IFRS17,17,-,15,E,전사,"20,897,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","57,000,000",-,-,-,-,354,-,남,369,2026-06-30,api,empSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00148391"", ""reprt_code"": ""11012""}",20260831000754,api_row,2026-08-31T16:08:33+09:00,000,run_20260831_152517_1164,raw/empSttus/00148391_2026_11012.json,cf692e9cb59fc981d408bd565629418651af47036b6c93bf7901cad29edcb703,11
ABL생명보험,생보,보험자회사,00148391,에이비엘생명보험,2026,11012,반기보고서,IFRS17,18,-,14,E,전사,"18,337,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","46,000,000",-,-,-,-,384,-,여,398,2026-06-30,api,empSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00148391"", ""reprt_code"": ""11012""}",20260831000754,api_row,2026-08-31T16:08:33+09:00,000,run_20260831_152517_1164,raw/empSttus/00148391_2026_11012.json,cf692e9cb59fc981d408bd565629418651af47036b6c93bf7901cad29edcb703,11
KB금융,지주,지주,00688996,KB금융,2015,11011,사업보고서,IFRS4,29개월,-,-,Y,-,"18,126,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","113,000,000",-,-,-,-,160,-,남,160,2015-12-31,api,empSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20160330004428,api_row,2026-08-31T15:35:36+09:00,000,run_20260831_152517_0252,raw/empSttus/00688996_2015_11011.json,292faaa74bdd3ec1573820530c049ec4afa30ee21209cdbb63e960e06e167f9e,11
KB금융,지주,지주,00688996,KB금융,2015,11011,사업보고서,IFRS4,35개월,-,-,Y,-,"1,691,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","81,000,000",-,-,-,-,21,-,여,21,2015-12-31,api,empSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20160330004428,api_row,2026-08-31T15:35:36+09:00,000,run_20260831_152517_0252,raw/empSttus/00688996_2015_11011.json,292faaa74bdd3ec1573820530c049ec4afa30ee21209cdbb63e960e06e167f9e,11
KB금융,지주,지주,00688996,KB금융,2016,11011,사업보고서,IFRS4,35개월,-,-,Y,-,"16,015,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","114,000,000",-,-,-,-,140,-,남,140,2016-12-31,api,empSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:35:44+09:00,000,run_20260831_152517_0259,raw/empSttus/00688996_2016_11011.json,fe43f50e7c0c0d52908356dd49fb3432dd1d566d909827b7f48b84519ad6ac0e,11
KB금융,지주,지주,00688996,KB금융,2016,11011,사업보고서,IFRS4,40개월,-,-,Y,-,"1,470,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","77,000,000",-,-,-,-,19,-,여,19,2016-12-31,api,empSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:35:44+09:00,000,run_20260831_152517_0259,raw/empSttus/00688996_2016_11011.json,fe43f50e7c0c0d52908356dd49fb3432dd1d566d909827b7f48b84519ad6ac0e,11
KB금융,지주,지주,00688996,KB금융,2017,11011,사업보고서,IFRS4,38개월,-,-,Y,-,"18,807,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","132,000,000",-,-,-,-,142,-,남,142,2017-12-31,api,empSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000354,api_row,2026-08-31T15:35:52+09:00,000,run_20260831_152517_0266,raw/empSttus/00688996_2017_11011.json,f2892887f451d01a94e3323973af7d267864af841f8b0cb9e0bacd36332ce9be,11
KB금융,지주,지주,00688996,KB금융,2017,11011,사업보고서,IFRS4,41개월,-,-,Y,-,"2,099,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","95,000,000",-,-,-,-,22,-,여,22,2017-12-31,api,empSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000354,api_row,2026-08-31T15:35:52+09:00,000,run_20260831_152517_0266,raw/empSttus/00688996_2017_11011.json,f2892887f451d01a94e3323973af7d267864af841f8b0cb9e0bacd36332ce9be,11
KB금융,지주,지주,00688996,KB금융,2018,11011,사업보고서,IFRS4,41개월,-,-,Y,-,"21,764,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","136,000,000",-,-,-,-,160,-,남,160,2018-12-31,api,empSttus,"{""bsns_year"": ""2018"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000426,api_row,2026-08-31T15:36:00+09:00,000,run_20260831_152517_0273,raw/empSttus/00688996_2018_11011.json,4bd5cd92c1b4dc4c1dc7ee1831e3f777162cb0d4ca4e7b9e5ba308db689023ae,11
KB금융,지주,지주,00688996,KB금융,2018,11011,사업보고서,IFRS4,38개월,-,-,Y,-,"2,076,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","83,000,000",-,-,-,-,25,-,여,25,2018-12-31,api,empSttus,"{""bsns_year"": ""2018"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000426,api_row,2026-08-31T15:36:00+09:00,000,run_20260831_152517_0273,raw/empSttus/00688996_2018_11011.json,4bd5cd92c1b4dc4c1dc7ee1831e3f777162cb0d4ca4e7b9e5ba308db689023ae,11
KB금융,지주,지주,00688996,KB금융,2019,11011,사업보고서,IFRS4,"4년 1개월
(15년 5개월)",-,-,Y,-,"21,599,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","157,000,000",-,-,-,-,138,-,남,138,2019-12-31,api,empSttus,"{""bsns_year"": ""2019"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000468,api_row,2026-08-31T15:36:11+09:00,000,run_20260831_152517_0282,raw/empSttus/00688996_2019_11011.json,d3b9390f031cc433e0f8d4431c913b116ca61e55d8a53a47bab1f6d3111ffc25,11
KB금융,지주,지주,00688996,KB금융,2019,11011,사업보고서,IFRS4,"3년 7개월
(9년 5개월)",-,-,Y,-,"2,255,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","94,000,000",-,-,-,-,24,-,여,24,2019-12-31,api,empSttus,"{""bsns_year"": ""2019"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000468,api_row,2026-08-31T15:36:11+09:00,000,run_20260831_152517_0282,raw/empSttus/00688996_2019_11011.json,d3b9390f031cc433e0f8d4431c913b116ca61e55d8a53a47bab1f6d3111ffc25,11
KB금융,지주,지주,00688996,KB금융,2020,11011,사업보고서,IFRS4,"4년 3개월
(15년 11개월)",-,-,Y,-,"22,576,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","166,000,000",-,-,-,-,136,-,남,136,2020-12-31,api,empSttus,"{""bsns_year"": ""2020"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000533,api_row,2026-08-31T15:36:22+09:00,000,run_20260831_152517_0291,raw/empSttus/00688996_2020_11011.json,3c9d49f050e92b1d85c2d1f9fa27a61b90fcebec7f8cb6442a1c9eba44e97d7a,11
KB금융,지주,지주,00688996,KB금융,2020,11011,사업보고서,IFRS4,"3년 11개월
(10년 10개월)",-,-,Y,-,"2,824,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","101,000,000",-,-,-,-,28,-,여,28,2020-12-31,api,empSttus,"{""bsns_year"": ""2020"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000533,api_row,2026-08-31T15:36:22+09:00,000,run_20260831_152517_0291,raw/empSttus/00688996_2020_11011.json,3c9d49f050e92b1d85c2d1f9fa27a61b90fcebec7f8cb6442a1c9eba44e97d7a,11
KB금융,지주,지주,00688996,KB금융,2021,11011,사업보고서,IFRS4,"4년 5개월
(16년 4개월)",-,-,Y,-,"23,832,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","180,000,000",-,-,-,-,131,-,남,131,2021-12-31,api,empSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20220325001281,api_row,2026-08-31T15:36:33+09:00,000,run_20260831_152517_0300,raw/empSttus/00688996_2021_11011.json,8579a61b72052faa46f5544fa392b033febfdbb54e3e2b6b11fb1a468bd9522a,11
KB금융,지주,지주,00688996,KB금융,2021,11011,사업보고서,IFRS4,"4년 5개월
(12년 5개월)",-,-,Y,-,"3,742,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","126,000,000",-,-,-,-,30,-,여,30,2021-12-31,api,empSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20220325001281,api_row,2026-08-31T15:36:33+09:00,000,run_20260831_152517_0300,raw/empSttus/00688996_2021_11011.json,8579a61b72052faa46f5544fa392b033febfdbb54e3e2b6b11fb1a468bd9522a,11
KB금융,지주,지주,00688996,KB금융,2022,11011,사업보고서,IFRS4,"4년5개월
(16년6개월)",-,-,Y,-,"23,813,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","186,000,000",-,-,-,-,126,-,남,126,2022-12-31,api,empSttus,"{""bsns_year"": ""2022"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20231005000471,api_row,2026-08-31T15:36:44+09:00,000,run_20260831_152517_0309,raw/empSttus/00688996_2022_11011.json,63e1137f342f0c909bb813dbd9be15453d4d874be8e2ae51833411e77d804e3b,11
KB금융,지주,지주,00688996,KB금융,2022,11011,사업보고서,IFRS4,"4년7개월
(13년1개월)",-,-,Y,-,"4,248,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","133,000,000",-,-,-,-,32,-,여,32,2022-12-31,api,empSttus,"{""bsns_year"": ""2022"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20231005000471,api_row,2026-08-31T15:36:44+09:00,000,run_20260831_152517_0309,raw/empSttus/00688996_2022_11011.json,63e1137f342f0c909bb813dbd9be15453d4d874be8e2ae51833411e77d804e3b,11
KB금융,지주,지주,00688996,KB금융,2023,11011,사업보고서,IFRS17,         4년8개월  (16년 10개월),-,-,Y,-,"23,990,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","204,000,000",-,-,-,-,116,-,남,116,2023-12-31,api,empSttus,"{""bsns_year"": ""2023"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20240326000894,api_row,2026-08-31T15:36:54+09:00,000,run_20260831_152517_0318,raw/empSttus/00688996_2023_11011.json,cdd538992ca469b24ba4190f1f6e9c9d868da8298f4d0931cf17b32b772b4f2e,11
KB금융,지주,지주,00688996,KB금융,2023,11011,사업보고서,IFRS17,        4년 1개월    (14년 2개월),-,-,Y,-,"5,425,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","148,000,000",-,-,-,-,36,-,여,36,2023-12-31,api,empSttus,"{""bsns_year"": ""2023"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20240326000894,api_row,2026-08-31T15:36:54+09:00,000,run_20260831_152517_0318,raw/empSttus/00688996_2023_11011.json,cdd538992ca469b24ba4190f1f6e9c9d868da8298f4d0931cf17b32b772b4f2e,11
KB금융,지주,지주,00688996,KB금융,2024,11011,사업보고서,IFRS17,"4년1개월
(17년4개월)",-,-,Y,-,"17,147,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","172,000,000",-,-,-,-,100,-,남,100,2024-12-31,api,empSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20260324000822,api_row,2026-08-31T15:37:25+09:00,000,run_20260831_152517_0327,raw/empSttus/00688996_2024_11011.json,e5f4dfeab0799eaf321fcb166d37c7cbb99dd40572136cca333c6fec98a9cfe4,11
KB금융,지주,지주,00688996,KB금융,2024,11011,사업보고서,IFRS17,"3년7개월
(16년2개월)",-,-,Y,-,"5,424,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","131,000,000",-,-,-,-,40,-,여,40,2024-12-31,api,empSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20260324000822,api_row,2026-08-31T15:37:25+09:00,000,run_20260831_152517_0327,raw/empSttus/00688996_2024_11011.json,e5f4dfeab0799eaf321fcb166d37c7cbb99dd40572136cca333c6fec98a9cfe4,11
KB금융,지주,지주,00688996,KB금융,2025,11011,사업보고서,IFRS17,"3년10개월
(18년2개월)",-,1,Y,-,"21,766,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","209,000,000",-,-,-,-,106,-,남,107,2025-12-31,api,empSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20260619000667,api_row,2026-08-31T15:37:55+09:00,000,run_20260831_152517_0336,raw/empSttus/00688996_2025_11011.json,4209205938e9a324fa95799b1f485f85e013f3ee8a7474ca94470e748477b1ea,11
KB금융,지주,지주,00688996,KB금융,2025,11011,사업보고서,IFRS17,"3년2개월
(16년11개월)",-,-,Y,-,"6,332,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","166,000,000",-,-,-,-,37,-,여,37,2025-12-31,api,empSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20260619000667,api_row,2026-08-31T15:37:55+09:00,000,run_20260831_152517_0336,raw/empSttus/00688996_2025_11011.json,4209205938e9a324fa95799b1f485f85e013f3ee8a7474ca94470e748477b1ea,11
KB금융,지주,지주,00688996,KB금융,2026,11012,반기보고서,IFRS17,"3년9개월
(17년6개월)",-,1,Y,-,"12,692,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","124,000,000",-,-,-,-,100,-,남,101,2026-06-30,api,empSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00688996"", ""reprt_code"": ""11012""}",20260814004200,api_row,2026-08-31T15:38:50+09:00,000,run_20260831_152517_0354,raw/empSttus/00688996_2026_11012.json,4cd2dee93c50a47c13c79e9dbfbc2371c7ddd72ae667f9caf9cac3a33a2d066a,11
KB금융,지주,지주,00688996,KB금융,2026,11012,반기보고서,IFRS17,"2년11개월
(17년4개월)",-,-,Y,-,"4,046,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","112,000,000",-,-,-,-,36,-,여,36,2026-06-30,api,empSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00688996"", ""reprt_code"": ""11012""}",20260814004200,api_row,2026-08-31T15:38:50+09:00,000,run_20260831_152517_0354,raw/empSttus/00688996_2026_11012.json,4cd2dee93c50a47c13c79e9dbfbc2371c7ddd72ae667f9caf9cac3a33a2d066a,11
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2022,11011,사업보고서,IFRS4,7.9 ,-,10,E,전사,"19,581,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","96,000,000",-,-,-,-,194,-,남,204,2022-12-31,api,empSttus,"{""bsns_year"": ""2022"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20230316000539,api_row,2026-08-31T16:03:24+09:00,000,run_20260831_152517_0996,raw/empSttus/00160393_2022_11011.json,94cdeec45ab2c9073adce993c58907acdf81dcc8a21d194b69e48d1ccf4fd3b1,11
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2022,11011,사업보고서,IFRS4,8.0 ,-,8,E,전사,"9,877,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","67,000,000",-,-,-,-,140,-,여,148,2022-12-31,api,empSttus,"{""bsns_year"": ""2022"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20230316000539,api_row,2026-08-31T16:03:24+09:00,000,run_20260831_152517_0996,raw/empSttus/00160393_2022_11011.json,94cdeec45ab2c9073adce993c58907acdf81dcc8a21d194b69e48d1ccf4fd3b1,11
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2023,11011,사업보고서,IFRS17,9.0,32,32,E,전사,"37,901,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","103,000,000",-,-,-,335,335,-,남,367,2023-12-31,api,empSttus,"{""bsns_year"": ""2023"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20240429000408,api_row,2026-08-31T16:03:41+09:00,000,run_20260831_152517_1005,raw/empSttus/00160393_2023_11011.json,8437620d5dce2453df3b0472505d5c3414e03851b0e34e967cb3b454085dc977,11
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2023,11011,사업보고서,IFRS17,9.5,35,35,E,전사,"27,361,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","76,000,000",-,-,-,325,325,-,여,360,2023-12-31,api,empSttus,"{""bsns_year"": ""2023"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20240429000408,api_row,2026-08-31T16:03:41+09:00,000,run_20260831_152517_1005,raw/empSttus/00160393_2023_11011.json,8437620d5dce2453df3b0472505d5c3414e03851b0e34e967cb3b454085dc977,11
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2024,11011,사업보고서,IFRS17,9.6,-,30,E,전사,"41,878,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","119,000,000",-,-,-,-,321,-,남,351,2024-12-31,api,empSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20250428000500,api_row,2026-08-31T16:04:08+09:00,000,run_20260831_152517_1014,raw/empSttus/00160393_2024_11011.json,917a2f003ebf5d23c874e2ef874b5994758aa94af648451ce721ceaf4b92fde5,11
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2024,11011,사업보고서,IFRS17,10.0,-,40,E,전사,"33,763,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","93,000,000",-,-,-,-,325,-,여,365,2024-12-31,api,empSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20250428000500,api_row,2026-08-31T16:04:08+09:00,000,run_20260831_152517_1014,raw/empSttus/00160393_2024_11011.json,917a2f003ebf5d23c874e2ef874b5994758aa94af648451ce721ceaf4b92fde5,11
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2025,11011,사업보고서,IFRS17,9년7개월,-,34,E,전사,"40,432,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","134,000,000",-,-,-,-,300,-,남,334,2025-12-31,api,empSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20260331003664,api_row,2026-08-31T16:04:27+09:00,000,run_20260831_152517_1022,raw/empSttus/00160393_2025_11011.json,436d375d40fbc76c2237b11334bb874382b703a3e553b26324220e1cfef5cf51,11
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2025,11011,사업보고서,IFRS17,10년3개월,-,36,E,전사,"34,362,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","98,000,000",-,-,-,-,326,-,여,362,2025-12-31,api,empSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20260331003664,api_row,2026-08-31T16:04:27+09:00,000,run_20260831_152517_1022,raw/empSttus/00160393_2025_11011.json,436d375d40fbc76c2237b11334bb874382b703a3e553b26324220e1cfef5cf51,11
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2025,11012,반기보고서,IFRS17,9년6개월,-,36,E,전사,"23,360,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","71,000,000",-,-,-,-,310,-,남,346,2025-06-30,api,empSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00160393"", ""reprt_code"": ""11012""}",20250829001661,api_row,2026-08-31T16:04:56+09:00,000,run_20260831_152517_1031,raw/empSttus/00160393_2025_11012.json,35fe2df04e58fb26e84982e5b685db4cb195897e792bb9a0e8901435b6b26b3b,11
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2025,11012,반기보고서,IFRS17,10년1개월,-,37,E,전사,"19,118,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","53,000,000",-,-,-,-,334,-,여,371,2025-06-30,api,empSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00160393"", ""reprt_code"": ""11012""}",20250829001661,api_row,2026-08-31T16:04:56+09:00,000,run_20260831_152517_1031,raw/empSttus/00160393_2025_11012.json,35fe2df04e58fb26e84982e5b685db4cb195897e792bb9a0e8901435b6b26b3b,11
