corp_label,entity_type,group,corp_code,corp_name,bsns_year,reprt_code,reprt_nm,accounting_std_inferred,corp_cls,inference_rule,isu_dcrs_de,isu_dcrs_mstvdv_amount,isu_dcrs_mstvdv_fval_amount,isu_dcrs_qy,isu_dcrs_stle,isu_dcrs_stock_knd,stlm_dt,value_source,source_endpoint,source_params,rcept_no,rcept_no_source,fetched_at,status,call_id,raw_path,raw_sha256,data_age_days
교보생명보험,생보,참고,00112882,교보생명보험,2022,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2022-12-31,api,irdsSttus,"{""bsns_year"": ""2022"", ""corp_code"": ""00112882"", ""reprt_code"": ""11011""}",20230331004194,api_row,2026-09-11T10:56:49+09:00,000,run_20260911_103248_0403,raw/irdsSttus/00112882_2022_11011.json,b229d66d24c25a99c5146bd28de7974f3f7efc622d558e5b9aa55956232e2f46,5
교보생명보험,생보,참고,00112882,교보생명보험,2023,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2023-12-31,api,irdsSttus,"{""bsns_year"": ""2023"", ""corp_code"": ""00112882"", ""reprt_code"": ""11011""}",20240430000629,api_row,2026-09-11T10:57:10+09:00,000,run_20260911_103248_0412,raw/irdsSttus/00112882_2023_11011.json,cced01756b901c7e6dfeb6f54ac3653ece8cfb436dbcbcaf01907173c4f10ce5,5
교보생명보험,생보,참고,00112882,교보생명보험,2024,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2024-12-31,api,irdsSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00112882"", ""reprt_code"": ""11011""}",20250515002959,api_row,2026-09-11T10:57:56+09:00,000,run_20260911_103248_0421,raw/irdsSttus/00112882_2024_11011.json,413e8ce630819de9ab2dc5cb285b054bd6792bd77a40f1f1a023aa4760c679d4,5
교보생명보험,생보,참고,00112882,교보생명보험,2025,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2025-12-31,api,irdsSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00112882"", ""reprt_code"": ""11011""}",20260813001068,api_row,2026-09-11T10:58:39+09:00,000,run_20260911_103248_0430,raw/irdsSttus/00112882_2025_11011.json,96ed00d5435f86808aaf47e2fb8d15f96263c89b4150edd1c08eb5f133594deb,5
교보생명보험,생보,참고,00112882,교보생명보험,2025,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2025-06-30,api,irdsSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00112882"", ""reprt_code"": ""11012""}",20250829000755,api_row,2026-09-11T10:59:22+09:00,000,run_20260911_103248_0439,raw/irdsSttus/00112882_2025_11012.json,955f3ec0adf768658208acade30db7e51cf5298e20e010d9a90a9dcc2ebedece,5
교보생명보험,생보,참고,00112882,교보생명보험,2026,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2026-06-30,api,irdsSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00112882"", ""reprt_code"": ""11012""}",20260831000917,api_row,2026-09-11T10:59:59+09:00,000,run_20260911_103248_0448,raw/irdsSttus/00112882_2026_11012.json,f666525c9dc0cedde37005d44727a50fef74d9ffa2d7bccaf072bde4e57345ae,5
교보생명보험,생보,참고,00112882,교보생명보험,2026,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2026-06-30,api,irdsSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00112882"", ""reprt_code"": ""11012""}",20260831000917,api_row,2026-09-11T10:59:59+09:00,000,run_20260911_103248_0448,raw/irdsSttus/00112882_2026_11012.json,f666525c9dc0cedde37005d44727a50fef74d9ffa2d7bccaf072bde4e57345ae,5
국민은행,기타,전환주체,00386937,국민은행,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2021-12-31,api,irdsSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00386937"", ""reprt_code"": ""11011""}",20220428000807,api_row,2026-09-11T13:39:10+09:00,000,run_20260911_133722_0036,raw/irdsSttus/00386937_2021_11011.json,22fddd287e5ef2c3e389284c16928231abbc53e4a8d883d709e4b238d373899f,5
국민은행,기타,전환주체,00386937,국민은행,2022,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2022-12-31,api,irdsSttus,"{""bsns_year"": ""2022"", ""corp_code"": ""00386937"", ""reprt_code"": ""11011""}",20230316001101,api_row,2026-09-11T13:39:41+09:00,000,run_20260911_133722_0045,raw/irdsSttus/00386937_2022_11011.json,e560d5ac9326cd01f39f1fab42267406c048c4cb026f85c5e0c1217e30457f97,5
국민은행,기타,전환주체,00386937,국민은행,2023,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2023-12-31,api,irdsSttus,"{""bsns_year"": ""2023"", ""corp_code"": ""00386937"", ""reprt_code"": ""11011""}",20240814004195,api_row,2026-09-11T13:40:14+09:00,000,run_20260911_133722_0054,raw/irdsSttus/00386937_2023_11011.json,aedc1d09e510a36b73c3f1cf8074ce6060565276fd969361254b1913d4060d4f,5
국민은행,기타,전환주체,00386937,국민은행,2024,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2024-12-31,api,irdsSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00386937"", ""reprt_code"": ""11011""}",20250314001552,api_row,2026-09-11T13:41:02+09:00,000,run_20260911_133722_0063,raw/irdsSttus/00386937_2024_11011.json,98ade12664fd36ad95cd60e5e19b36e89fd841f8d007cde3d703fb30f869849a,5
국민은행,기타,전환주체,00386937,국민은행,2025,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2025-12-31,api,irdsSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00386937"", ""reprt_code"": ""11011""}",20260814002787,api_row,2026-09-11T13:41:50+09:00,000,run_20260911_133722_0072,raw/irdsSttus/00386937_2025_11011.json,4a31437cab29ce79136e3dad9b3ee76fd08226c9be9cbc99e2053135e49867f7,5
국민은행,기타,전환주체,00386937,국민은행,2025,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2025-06-30,api,irdsSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00386937"", ""reprt_code"": ""11012""}",20250814004269,api_row,2026-09-11T13:42:37+09:00,000,run_20260911_133722_0081,raw/irdsSttus/00386937_2025_11012.json,6755fa92427e328f3ae18744924744e9f49f2bde67f0102485e043f905ebf271,5
국민은행,기타,전환주체,00386937,국민은행,2026,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2026-06-30,api,irdsSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00386937"", ""reprt_code"": ""11012""}",20260814004191,api_row,2026-09-11T13:43:23+09:00,000,run_20260911_133722_0090,raw/irdsSttus/00386937_2026_11012.json,f65ed76f70f46c9a6b984eeb171c478ed901a8ddf9fcfb99eb8109f757ba8746,5
동양생명보험,생보,보험자회사,00117267,동양생명보험,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2021-12-31,api,irdsSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00117267"", ""reprt_code"": ""11011""}",20220323001093,api_row,2026-08-31T15:50:32+09:00,000,run_20260831_152517_0674,raw/irdsSttus/00117267_2021_11011.json,92f3c6be6dd9bc8a7b6bda453a8fef859ff3b6ef9ace9db5303c07dd10596483,16
동양생명보험,생보,보험자회사,00117267,동양생명보험,2022,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2022-12-31,api,irdsSttus,"{""bsns_year"": ""2022"", ""corp_code"": ""00117267"", ""reprt_code"": ""11011""}",20230322001102,api_row,2026-08-31T15:50:47+09:00,000,run_20260831_152517_0683,raw/irdsSttus/00117267_2022_11011.json,e6d77262a13d59ccc3516d68692e3d8ed080af354407f27cfa3a5775b952ee3a,16
동양생명보험,생보,보험자회사,00117267,동양생명보험,2023,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2023-12-31,api,irdsSttus,"{""bsns_year"": ""2023"", ""corp_code"": ""00117267"", ""reprt_code"": ""11011""}",20240430000184,api_row,2026-08-31T15:51:01+09:00,000,run_20260831_152517_0692,raw/irdsSttus/00117267_2023_11011.json,bf4c0514dca312d74e74b3994ee45ca4d2e62b17e06cecdf9aebc18de582b51e,16
동양생명보험,생보,보험자회사,00117267,동양생명보험,2024,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2024-12-31,api,irdsSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00117267"", ""reprt_code"": ""11011""}",20250331000321,api_row,2026-08-31T15:51:29+09:00,000,run_20260831_152517_0701,raw/irdsSttus/00117267_2024_11011.json,6ef4d6dd4de0a3fe081ada2ad213ec9f1cd43645b020e0d5e60e7515ee294477,16
동양생명보험,생보,보험자회사,00117267,동양생명보험,2025,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2025-12-31,api,irdsSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00117267"", ""reprt_code"": ""11011""}",20260331004234,api_row,2026-08-31T15:51:41+09:00,000,run_20260831_152517_0708,raw/irdsSttus/00117267_2025_11011.json,7b392e4e8a7fbd40a3df184e322977e717b861fe3b9e3b3eb249e968befc1fb1,16
동양생명보험,생보,보험자회사,00117267,동양생명보험,2025,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2025-12-31,api,irdsSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00117267"", ""reprt_code"": ""11011""}",20260331004234,api_row,2026-08-31T15:51:41+09:00,000,run_20260831_152517_0708,raw/irdsSttus/00117267_2025_11011.json,7b392e4e8a7fbd40a3df184e322977e717b861fe3b9e3b3eb249e968befc1fb1,16
동양생명보험,생보,보험자회사,00117267,동양생명보험,2025,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2025-06-30,api,irdsSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20251114001680,api_row,2026-08-31T15:52:14+09:00,000,run_20260831_152517_0717,raw/irdsSttus/00117267_2025_11012.json,662d3f22883bd0cf6a022e629560df73c9f574e09e2578c04d7e2a2823b917aa,16
동양생명보험,생보,보험자회사,00117267,동양생명보험,2026,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2026-06-30,api,irdsSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:41+09:00,000,run_20260831_152517_0726,raw/irdsSttus/00117267_2026_11012.json,6334c85a7454d14c20fa34dd30e6b0d9546fbd58316391c2b696505715f3d3d6,16
메리츠금융지주,지주,비교지주,00860332,메리츠금융지주,2021,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2021-12-31,api,irdsSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00860332"", ""reprt_code"": ""11011""}",20221130001331,api_row,2026-09-11T10:42:55+09:00,000,run_20260911_103248_0205,raw/irdsSttus/00860332_2021_11011.json,ba15c85fc43f891d0fdcb3b21ca21a174eb081daeba754a807ab7baf8bf3eb4a,5
메리츠금융지주,지주,비교지주,00860332,메리츠금융지주,2022,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",-,-,-,-,-,-,2022-12-31,api,irdsSttus,"{""bsns_year"": ""2022"", ""corp_code"": ""00860332"", ""reprt_code"": ""11011""}",20230309000894,api_row,2026-09-11T10:43:05+09:00,000,run_20260911_103248_0214,raw/irdsSttus/00860332_2022_11011.json,fcb59ffd09b42234bcbe432503b987fba3d58075f8c30ab2975e230131b6551a,5
메리츠금융지주,지주,비교지주,00860332,메리츠금융지주,2023,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2023.02.01,"27,132",500,"46,672,948",-,보통주,2023-12-31,api,irdsSttus,"{""bsns_year"": ""2023"", ""corp_code"": ""00860332"", ""reprt_code"": ""11011""}",20240430000957,api_row,2026-09-11T10:43:15+09:00,000,run_20260911_103248_0223,raw/irdsSttus/00860332_2023_11011.json,203780a248cc69688f9418cdf3b29d2d7a03882065eff5a4b68ab0cf05a031fa,5
메리츠금융지주,지주,비교지주,00860332,메리츠금융지주,2023,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2023.04.05,"27,132",500,"36,629,088",-,보통주,2023-12-31,api,irdsSttus,"{""bsns_year"": ""2023"", ""corp_code"": ""00860332"", ""reprt_code"": ""11011""}",20240430000957,api_row,2026-09-11T10:43:15+09:00,000,run_20260911_103248_0223,raw/irdsSttus/00860332_2023_11011.json,203780a248cc69688f9418cdf3b29d2d7a03882065eff5a4b68ab0cf05a031fa,5
메리츠금융지주,지주,비교지주,00860332,메리츠금융지주,2024,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2023.02.01,"27,132",500,"46,672,948",-,보통주,2024-12-31,api,irdsSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00860332"", ""reprt_code"": ""11011""}",20250328001697,api_row,2026-09-11T10:43:52+09:00,000,run_20260911_103248_0232,raw/irdsSttus/00860332_2024_11011.json,21f8f4300020f67ebc341f392bb3acac96bcc2e458e4952896856b3136b65842,5
메리츠금융지주,지주,비교지주,00860332,메리츠금융지주,2024,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2023.04.05,"27,132",500,"36,629,088",-,보통주,2024-12-31,api,irdsSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00860332"", ""reprt_code"": ""11011""}",20250328001697,api_row,2026-09-11T10:43:52+09:00,000,run_20260911_103248_0232,raw/irdsSttus/00860332_2024_11011.json,21f8f4300020f67ebc341f392bb3acac96bcc2e458e4952896856b3136b65842,5
메리츠금융지주,지주,비교지주,00860332,메리츠금융지주,2025,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2023.02.01,"27,132",500,"46,672,948",-,보통주,2025-12-31,api,irdsSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00860332"", ""reprt_code"": ""11011""}",20260331004202,api_row,2026-09-11T10:44:26+09:00,000,run_20260911_103248_0241,raw/irdsSttus/00860332_2025_11011.json,134a29a52f4cf3073c9d91c2a7b1d280f0fb6e226d79a7250dd4922597ca6a26,5
메리츠금융지주,지주,비교지주,00860332,메리츠금융지주,2025,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2023.04.05,"27,132",500,"36,629,088",-,보통주,2025-12-31,api,irdsSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00860332"", ""reprt_code"": ""11011""}",20260331004202,api_row,2026-09-11T10:44:26+09:00,000,run_20260911_103248_0241,raw/irdsSttus/00860332_2025_11011.json,134a29a52f4cf3073c9d91c2a7b1d280f0fb6e226d79a7250dd4922597ca6a26,5
메리츠금융지주,지주,비교지주,00860332,메리츠금융지주,2025,11012,반기보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2023.02.01,"27,132",500,"46,672,948",-,보통주,2025-06-30,api,irdsSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00860332"", ""reprt_code"": ""11012""}",20250829002051,api_row,2026-09-11T10:45:02+09:00,000,run_20260911_103248_0250,raw/irdsSttus/00860332_2025_11012.json,3bdd5df8a9ba8ae9c23cd072f816ea666bc3a16c98ca95e7f94a701cfaa60420,5
메리츠금융지주,지주,비교지주,00860332,메리츠금융지주,2025,11012,반기보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2023.04.05,"27,132",500,"36,629,088",-,보통주,2025-06-30,api,irdsSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00860332"", ""reprt_code"": ""11012""}",20250829002051,api_row,2026-09-11T10:45:02+09:00,000,run_20260911_103248_0250,raw/irdsSttus/00860332_2025_11012.json,3bdd5df8a9ba8ae9c23cd072f816ea666bc3a16c98ca95e7f94a701cfaa60420,5
메리츠금융지주,지주,비교지주,00860332,메리츠금융지주,2026,11012,반기보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2023.02.01,"27,132",500,"46,672,948",-,보통주,2026-06-30,api,irdsSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00860332"", ""reprt_code"": ""11012""}",20260814004036,api_row,2026-09-11T10:45:34+09:00,000,run_20260911_103248_0259,raw/irdsSttus/00860332_2026_11012.json,98571388d07276b6883d9e1084f85693920a1931d2d312da5dd2bfb31057bee5,5
메리츠금융지주,지주,비교지주,00860332,메리츠금융지주,2026,11012,반기보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2023.04.05,"27,132",500,"36,629,088",-,보통주,2026-06-30,api,irdsSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00860332"", ""reprt_code"": ""11012""}",20260814004036,api_row,2026-09-11T10:45:34+09:00,000,run_20260911_103248_0259,raw/irdsSttus/00860332_2026_11012.json,98571388d07276b6883d9e1084f85693920a1931d2d312da5dd2bfb31057bee5,5
메리츠증권,기타,참고,00163682,메리츠증권,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2017.04.28,"4,130","1,000","109,002,538",-,보통주,2021-12-31,api,irdsSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00163682"", ""reprt_code"": ""11011""}",20220308000675,api_row,2026-09-11T10:52:24+09:00,000,run_20260911_103248_0331,raw/irdsSttus/00163682_2021_11011.json,39993d134898923c000492321c404496fcb9dfee296cc1cd2980ab9d83498a2f,5
메리츠증권,기타,참고,00163682,메리츠증권,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2020.06.03,"3,410","1,000","58,651,026",유상증자(제3자배정),보통주,2021-12-31,api,irdsSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00163682"", ""reprt_code"": ""11011""}",20220308000675,api_row,2026-09-11T10:52:24+09:00,000,run_20260911_103248_0331,raw/irdsSttus/00163682_2021_11011.json,39993d134898923c000492321c404496fcb9dfee296cc1cd2980ab9d83498a2f,5
메리츠증권,기타,참고,00163682,메리츠증권,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2021.04.28,-,"1,000","6,784",전환권행사,보통주,2021-12-31,api,irdsSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00163682"", ""reprt_code"": ""11011""}",20220308000675,api_row,2026-09-11T10:52:24+09:00,000,run_20260911_103248_0331,raw/irdsSttus/00163682_2021_11011.json,39993d134898923c000492321c404496fcb9dfee296cc1cd2980ab9d83498a2f,5
메리츠증권,기타,참고,00163682,메리츠증권,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2021.04.29,-,"1,000","7,251",전환권행사,보통주,2021-12-31,api,irdsSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00163682"", ""reprt_code"": ""11011""}",20220308000675,api_row,2026-09-11T10:52:24+09:00,000,run_20260911_103248_0331,raw/irdsSttus/00163682_2021_11011.json,39993d134898923c000492321c404496fcb9dfee296cc1cd2980ab9d83498a2f,5
메리츠증권,기타,참고,00163682,메리츠증권,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2021.05.10,-,"1,000","6,113",전환권행사,보통주,2021-12-31,api,irdsSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00163682"", ""reprt_code"": ""11011""}",20220308000675,api_row,2026-09-11T10:52:24+09:00,000,run_20260911_103248_0331,raw/irdsSttus/00163682_2021_11011.json,39993d134898923c000492321c404496fcb9dfee296cc1cd2980ab9d83498a2f,5
메리츠증권,기타,참고,00163682,메리츠증권,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2021.05.13,-,"1,000","18,723",전환권행사,보통주,2021-12-31,api,irdsSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00163682"", ""reprt_code"": ""11011""}",20220308000675,api_row,2026-09-11T10:52:24+09:00,000,run_20260911_103248_0331,raw/irdsSttus/00163682_2021_11011.json,39993d134898923c000492321c404496fcb9dfee296cc1cd2980ab9d83498a2f,5
메리츠증권,기타,참고,00163682,메리츠증권,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2017.06.30,"9,200","1,000","13,804,345",유상증자(제3자배정),우선주,2021-12-31,api,irdsSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00163682"", ""reprt_code"": ""11011""}",20220308000675,api_row,2026-09-11T10:52:24+09:00,000,run_20260911_103248_0331,raw/irdsSttus/00163682_2021_11011.json,39993d134898923c000492321c404496fcb9dfee296cc1cd2980ab9d83498a2f,5
메리츠증권,기타,참고,00163682,메리츠증권,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2017.06.30,"4,600","1,000","15,434,781",유상증자(제3자배정),우선주,2021-12-31,api,irdsSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00163682"", ""reprt_code"": ""11011""}",20220308000675,api_row,2026-09-11T10:52:24+09:00,000,run_20260911_103248_0331,raw/irdsSttus/00163682_2021_11011.json,39993d134898923c000492321c404496fcb9dfee296cc1cd2980ab9d83498a2f,5
메리츠증권,기타,참고,00163682,메리츠증권,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2017.06.30,"4,600","1,000","23,913,042",유상증자(제3자배정),우선주,2021-12-31,api,irdsSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00163682"", ""reprt_code"": ""11011""}",20220308000675,api_row,2026-09-11T10:52:24+09:00,000,run_20260911_103248_0331,raw/irdsSttus/00163682_2021_11011.json,39993d134898923c000492321c404496fcb9dfee296cc1cd2980ab9d83498a2f,5
메리츠증권,기타,참고,00163682,메리츠증권,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2017.06.30,"4,600","1,000","21,739,130",유상증자(제3자배정),우선주,2021-12-31,api,irdsSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00163682"", ""reprt_code"": ""11011""}",20220308000675,api_row,2026-09-11T10:52:24+09:00,000,run_20260911_103248_0331,raw/irdsSttus/00163682_2021_11011.json,39993d134898923c000492321c404496fcb9dfee296cc1cd2980ab9d83498a2f,5
메리츠증권,기타,참고,00163682,메리츠증권,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2017.06.30,"9,200","1,000","8,695,652",유상증자(제3자배정),우선주,2021-12-31,api,irdsSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00163682"", ""reprt_code"": ""11011""}",20220308000675,api_row,2026-09-11T10:52:24+09:00,000,run_20260911_103248_0331,raw/irdsSttus/00163682_2021_11011.json,39993d134898923c000492321c404496fcb9dfee296cc1cd2980ab9d83498a2f,5
메리츠증권,기타,참고,00163682,메리츠증권,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2017.06.30,"9,200","1,000","5,434,782",유상증자(제3자배정),우선주,2021-12-31,api,irdsSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00163682"", ""reprt_code"": ""11011""}",20220308000675,api_row,2026-09-11T10:52:24+09:00,000,run_20260911_103248_0331,raw/irdsSttus/00163682_2021_11011.json,39993d134898923c000492321c404496fcb9dfee296cc1cd2980ab9d83498a2f,5
메리츠증권,기타,참고,00163682,메리츠증권,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2017.06.30,"9,200","1,000","7,608,695",유상증자(제3자배정),우선주,2021-12-31,api,irdsSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00163682"", ""reprt_code"": ""11011""}",20220308000675,api_row,2026-09-11T10:52:24+09:00,000,run_20260911_103248_0331,raw/irdsSttus/00163682_2021_11011.json,39993d134898923c000492321c404496fcb9dfee296cc1cd2980ab9d83498a2f,5
메리츠증권,기타,참고,00163682,메리츠증권,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2017.06.30,"9,200","1,000","15,217,391",유상증자(제3자배정),우선주,2021-12-31,api,irdsSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00163682"", ""reprt_code"": ""11011""}",20220308000675,api_row,2026-09-11T10:52:24+09:00,000,run_20260911_103248_0331,raw/irdsSttus/00163682_2021_11011.json,39993d134898923c000492321c404496fcb9dfee296cc1cd2980ab9d83498a2f,5
메리츠증권,기타,참고,00163682,메리츠증권,2022,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2020.06.03,"3,410","1,000","58,651,026",유상증자(제3자배정),보통주,2022-12-31,api,irdsSttus,"{""bsns_year"": ""2022"", ""corp_code"": ""00163682"", ""reprt_code"": ""11011""}",20230309000552,api_row,2026-09-11T10:52:44+09:00,000,run_20260911_103248_0340,raw/irdsSttus/00163682_2022_11011.json,a68b41a2463a40ef16d7c172e9efd762502d5420835c98d3f5ce13457506cf6a,5
메리츠증권,기타,참고,00163682,메리츠증권,2022,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",2021.04.28,-,"1,000","6,784",전환권행사,보통주,2022-12-31,api,irdsSttus,"{""bsns_year"": ""2022"", ""corp_code"": ""00163682"", ""reprt_code"": ""11011""}",20230309000552,api_row,2026-09-11T10:52:44+09:00,000,run_20260911_103248_0340,raw/irdsSttus/00163682_2022_11011.json,a68b41a2463a40ef16d7c172e9efd762502d5420835c98d3f5ce13457506cf6a,5
